timestamp,run_id,status,message,url,visible_months_checked,available_dates,screenshot
2026-06-21T15:21:56+02:00,20260621-152156,site_error,"Timeout do site: Locator.click: Timeout 2500ms exceeded. Call log: - waiting for locator(""button,a,input[type=button],input[type=submit]"").nth(1) - - locator resolved to <input type=""button"" tabindex=""15"" value=""Continuar"" id=""btnContinuar1"" class=""boton boton-accion"" onclick=""validaDatosServicio()""/> - - attempting click action - 2 × waiting for element to be visible, enabled and stable - - element is not visible - - retrying click action - - waiting 20ms - 2 × waiting for element to be visible, enabled and stable - - element is not visible - - retrying click action - - waiting 100ms - 5 × waiting for element to be visible, enabled and stable - - element is not visible - - retrying click action - - waiting 500ms",https://www.juntadeandalucia.es/justicia/citaprevia/?idCliente=4,,,screenshots/20260621-152156.png
2026-06-21T15:48:29+02:00,20260621-154829,no_cita,No hay citas disponibles,https://www.juntadeandalucia.es/justicia/citaprevia/?idCliente=4#,Junio 2026|Julio 2026|Agosto 2026|Septiembre 2026,,
2026-06-21T19:53:00+02:00,20260621-195300,no_cita,No hay citas disponibles,https://www.juntadeandalucia.es/justicia/citaprevia/?idCliente=4#,Junio 2026|Julio 2026|Agosto 2026|Septiembre 2026,,
2026-06-21T22:03:49+02:00,20260621-220349,no_cita,No hay citas disponibles,https://www.juntadeandalucia.es/justicia/citaprevia/?idCliente=4#,Junio 2026|Julio 2026|Agosto 2026|Septiembre 2026,,
2026-06-21T23:43:04+02:00,20260621-234304,no_cita,No hay citas disponibles,https://www.juntadeandalucia.es/justicia/citaprevia/?idCliente=4#,Junio 2026|Julio 2026|Agosto 2026|Septiembre 2026,,
2026-06-22T01:45:09+02:00,20260622-014509,no_cita,No hay citas disponibles,https://www.juntadeandalucia.es/justicia/citaprevia/?idCliente=4#,Junio 2026|Julio 2026|Agosto 2026|Septiembre 2026,,
2026-06-22T07:31:34+02:00,20260622-073134,no_cita,No hay citas disponibles,https://www.juntadeandalucia.es/justicia/citaprevia/?idCliente=4#,Junio 2026|Julio 2026|Agosto 2026|Septiembre 2026,,
2026-06-22T14:26:47+02:00,20260622-142647,no_cita,No hay citas disponibles,https://www.juntadeandalucia.es/justicia/citaprevia/?idCliente=4#,Junio 2026|Julio 2026|Agosto 2026|Septiembre 2026,,
